image,xmin,ymin,xmax,ymax,label,time_stamp,time_in_sec,Time,GPS_Latitude,GPS_Longitude,HD_GT_lat,HD_GT_long,est_dist_x,est_dist_y,est_angle_btwn_boun_box_cam,est_bearing_btwn_cam_obj,lat_x,long_x,lat_y,long_y,est_gps_x_diff_gt_gps,est_gps_y_diff_gt_gps,cam_est_dist_x_diff_marker_dist,cam_est_dist_y_diff_marker_dist,mapped_est_dist_y
1641663579666863509.jpg,998.2737842940815,634.9588815789473,1121.3810592632553,739.1694078947368,5,1641663579666863509,1641663579,16416635797479868,33.543615100000004,-84.2834925,33.5436081,-84.2835229,3.0,3.6,6.536221789899302,4.903120561101476,33.543635,-84.28352,33.54364,-84.28352,3.4,3.8,2.0,1.4,3
1641663584359099121.jpg,996.3886974500346,603.6534926470588,1095.6305995864923,701.5946691176471,6,1641663584359099121,1641663584,16416635847592416,33.5436158,-84.28349120000001,33.5436081,-84.2835229,3.7,3.8,5.302917321569598,4.430330999878681,33.543641,-84.28352,33.543642,-84.28352,3.9,4.0,2.3,2.2,3
1641663585550040403.jpg,989.7725706409374,603.6534926470588,1100.92350103377,712.1829044117646,6,1641663585550040403,1641663585,16416635857474858,33.5436154,-84.2834918,33.5436081,-84.2835229,3.3,3.4,5.935450038257092,4.410739117707756,33.543638,-84.28352,33.543639,-84.28352,3.6,3.7,2.7,2.6,3
1641663586754363939.jpg,1028.1461061337009,619.5358455882352,1143.2667126119918,718.8005514705882,6,1641663586754363939,1641663586,16416635867602522,33.543615100000004,-84.2834907,33.5436081,-84.2835229,3.2,3.7,6.098115524341518,6.019835016506607,33.543637,-84.283519,33.543641,-84.283519,3.6,3.9,2.8,2.3,3
1641663640928499589.jpg,1049.317711922812,23.947610294117645,1210.751206064783,169.5358455882353,4,1641663640928499589,1641663640,16416636407521966,33.543613300000004,-84.28349560000001,33.5436081,-84.2835229,2.3,2.5,7.897624911223812,8.251696516650627,33.543629,-84.283519,33.54363,-84.283519,2.8,2.9,1.7000000000000002,1.5,3
1641663645607931004.jpg,903.7629221226741,247.62408088235293,1086.3680220537562,383.9476102941176,4,1641663645607931004,1641663645,16416636457631914,33.543613300000004,-84.28349920000001,33.5436081,-84.2835229,2.0,2.7,9.640940641679666,4.129686929384048,33.543626,-84.283521,33.543632,-84.283521,2.5,2.9,2.0,1.2999999999999998,3
1641663644460975202.jpg,975.2170916609235,153.6534926470588,1173.7008959338389,317.7711397058823,3,1641663644460975202,1641663644,16416636447636390,33.5436118,-84.28349990000001,33.5436081,-84.2835229,1.9,2.3,10.207906628455689,5.506722694453142,33.543625,-84.283521,33.543629,-84.283521,2.4,2.7,1.1,0.7000000000000002,3
1641663642118479460.jpg,1115.4789800137837,71.59466911764706,1290.1447277739492,215.859375,3,1641663642118479460,1641663642,16416636427641806,33.5436117,-84.2834961,33.5436081,-84.2835229,2.1,2.6,8.481673703844619,12.080823414622682,33.543627,-84.283518,33.543631,-84.283517,2.6,2.9,0.8999999999999999,0.3999999999999999,3
1641663646775177230.jpg,922.2880771881462,328.359375,1071.8125430737423,444.82996323529414,5,1641663646775177230,1641663646,16416636467596206,33.5436154,-84.2834965,33.5436081,-84.2835229,2.5,3.2,7.989044921776064,4.090258634419764,33.543631,-84.283521,33.543637,-84.28352,2.9,3.2,2.5,1.7999999999999998,3
1641663643278706311.jpg,1116.802205375603,120.56525735294117,1306.0234321157823,274.0946691176471,3,1641663643278706311,1641663643,16416636437803960,33.5436112,-84.283498,33.5436081,-84.2835229,2.0,2.4,9.288613975950247,12.527307350941161,33.543626,-84.283518,33.543629,-84.283517,2.5,2.6,1.0,0.6000000000000001,3
1641663658576970783.jpg,999.0351481736734,685.7123161764706,1122.0951068228808,796.8887867647059,6,1641663658576970783,1641663658,16416636587632206,33.543616,-84.2834928,33.5436081,-84.2835229,3.0,3.3,6.479143909639578,4.931355872887709,33.543635,-84.28352,33.543638,-84.28352,3.3,3.5,3.0,2.7,3
1641663657421840641.jpg,920.9648518263267,673.8005514705882,1032.1157822191592,777.0358455882352,7,1641663657421840641,1641663657,16416636577604108,33.5436176,-84.2834909,33.5436081,-84.2835229,3.3,3.6,5.910822977145147,4.6717302247038495,33.543638,-84.28352,33.54364,-84.28352,3.5,3.7,3.7,3.4,3
1641663660891518041.jpg,821.7229496898691,603.6534926470588,1001.6815988973123,741.3005514705882,5,1641663660891518041,1641663660,16416636607607434,33.5436152,-84.2834972,33.5436081,-84.2835229,2.1,2.7,9.601305267312666,351.9557836438732,33.543627,-84.283526,33.543632,-84.283527,3.0,3.3,2.9,2.3,3
1641663662044596915.jpg,841.5713301171606,545.4181985294117,1028.1461061337009,696.3005514705882,4,1641663662044596915,1641663662,16416636627601576,33.5436146,-84.28349980000002,33.5436081,-84.2835229,2.0,2.5,10.021109229427944,353.32476732762694,33.543626,-84.283525,33.54363,-84.283526,2.7,3.0,2.0,1.5,3
1641663663206586839.jpg,909.0558235699518,489.8299632352941,1094.3073742246727,657.9181985294117,3,1641663663206586839,1641663663,16416636637644740,33.5436128,-84.28350130000001,33.5436081,-84.2835229,2.0,2.2,9.976946799884995,4.014016112263725,33.543626,-84.283521,33.543628,-84.283521,2.3,2.5,1.0,0.7999999999999998,3
1641663664369649276.jpg,1044.0248104755342,419.6829044117647,1282.2053756030325,582.4770220588235,3,1641663664369649276,1641663664,16416636647689724,33.5436104,-84.2835022,33.5436081,-84.2835229,1.6,2.3,12.412546291757867,9.995359548116314,33.543622,-84.28352,33.543628,-84.283519,2.1,2.5,1.4,0.7000000000000002,3
1641663659726620860.jpg,976.540317022743,665.859375,1110.186078566506,783.6534926470588,6,1641663659726620860,1641663659,16416636597642428,33.5436147,-84.28349480000001,33.5436081,-84.2835229,2.8,3.1,7.071884287114292,4.353868017166365,33.543633,-84.283521,33.543636,-84.28352,3.2,3.3,3.2,2.9,3
1641663667841349921.jpg,1155.1757408683668,307.1829044117647,1364.2453480358377,456.74172794117646,3,1641663667841349921,1641663667,16416636677683048,33.543609499999995,-84.2835007,33.5436081,-84.2835229,1.8,2.5,10.398975463846165,14.981394908150506,33.543624,-84.283518,33.54363,-84.283516,2.3,2.7,1.2,0.5,3
1641663669001614534.jpg,1214.7208821502413,291.30055147058823,1398.6492074431428,443.5064338235294,4,1641663669001614534,1641663669,16416636697547400,33.5436084,-84.2835004,33.5436081,-84.2835229,2.0,2.4,8.925692027881725,17.26623406472318,33.543625,-84.283516,33.543629,-84.283515,2.3,2.7,2.0,1.6,3
1641663665543701116.jpg,1044.0248104755342,369.38878676470586,1278.2356995175742,524.2417279411765,3,1641663665543701116,1641663665,16416636657551100,33.5436098,-84.2835023,33.5436081,-84.2835229,1.6,2.4,12.181360235901431,9.890459557438096,33.543622,-84.28352,33.543629,-84.283518,2.1,2.6,1.4,0.6000000000000001,3
1641663666691121216.jpg,1083.7215713301173,324.38878676470586,1319.2556857339766,479.24172794117646,3,1641663666691121216,1641663666,16416636667559552,33.543610199999996,-84.28350200000001,33.5436081,-84.2835229,1.6,2.4,12.02766352838114,12.01192074748432,33.543622,-84.283519,33.543629,-84.283518,2.1,2.6,1.4,0.6000000000000001,3
1641663670153420208.jpg,1271.6195727084769,313.80055147058823,1480.6891798759475,471.30055147058823,4,1641663670153420208,1641663670,16416636707512334,33.543608,-84.2835011,33.5436081,-84.2835229,1.8,2.4,9.772419710518092,20.441351706551753,33.543623,-84.283516,33.543628,-84.283514,2.2,2.5,2.2,1.6,3
1641663672576454957.jpg,1095.630599586492,309.8299632352941,1325.8718125430737,483.21231617647055,4,1641663672576454957,1641663672,16416636727635868,33.5436085,-84.2835047,33.5436081,-84.2835229,1.6,2.1,11.710015253767766,12.493050801042704,33.543622,-84.283519,33.543627,-84.283518,2.0,2.4,2.4,1.9,3
1641663673804148008.jpg,1018.883528600965,282.0358455882353,1294.1144038594075,524.2417279411765,2,1641663673804148008,1641663673,16416636737635018,33.5436082,-84.28350700000001,33.5436081,-84.2835229,1.3,1.5,14.260673958037573,9.645660981184205,33.54362,-84.283521,33.543621,-84.28352,1.8,1.9,0.7,0.5,3
1641663675001872453.jpg,1018.883528600965,295.2711397058823,1390.7098552722262,557.3299632352941,2,1641663675001872453,1641663675,16416636757518740,33.5436076,-84.28350909999999,33.5436081,-84.2835229,1.0,1.4,18.919536431459626,12.184073974535456,33.543617,-84.283521,33.54362,-84.28352,1.5,1.7,1.0,0.6000000000000001,3
1641663671349914424.jpg,1143.266712611992,321.74172794117646,1388.0634045485874,469.8529411764706,5,1641663671349914424,1641663671,16416636717593786,33.5436086,-84.2835024,33.5436081,-84.2835229,1.5,2.5,12.150875608356596,15.276909411731769,33.543621,-84.283519,33.54363,-84.283516,2.1,2.7,3.5,2.5,3
1641663676229698636.jpg,1161.7918676774639,353.5064338235294,1500.5375603032392,601.0064338235294,2,1641663676229698636,1641663676,16416636767518070,33.543607200000004,-84.2835081,33.5436081,-84.2835229,1.1,1.5,16.310863506078345,18.41332615808459,33.543617,-84.283519,33.543621,-84.283518,1.5,1.8,0.8999999999999999,0.5,3
1641663679799374666.jpg,932.8738800827016,493.80055147058823,1100.9235010337698,615.5652573529412,5,1641663679799374666,1641663679,16416636797607672,33.5436117,-84.2835043,33.5436081,-84.2835229,2.2,3.0,9.049251710053198,3.927356241227336,33.543628,-84.283521,33.543635,-84.283521,2.4,3.0,2.8,2.0,3
1641663678646869255.jpg,946.106133700896,466.0064338235294,1131.3576843556168,624.8299632352941,4,1641663678646869255,1641663678,16416636787633914,33.5436105,-84.28350560000001,33.5436081,-84.2835229,2.0,2.3,9.949919976952737,4.2329058167634885,33.543626,-84.283521,33.543629,-84.283521,2.2,2.5,2.0,1.7000000000000002,3
1641663680911283453.jpg,972.5706409372847,511.0064338235294,1099.6002756719504,615.5652573529412,6,1641663680911283453,1641663680,16416636807593470,33.5436128,-84.2835022,33.5436081,-84.2835229,2.9,3.5,6.831910849119664,4.171663617879797,33.543634,-84.283521,33.543639,-84.28352,2.9,3.3,3.1,2.5,3
1641663677453609852.jpg,1025.4996554100621,427.6240808823529,1279.5589248793935,622.1829044117646,3,1641663677453609852,1641663677,16416636777642422,33.5436087,-84.2835067,33.5436081,-84.2835229,1.5,1.9,13.284242597822045,9.435864338204276,33.543621,-84.28352,33.543625,-84.28352,1.8,2.2,1.5,1.1,3
1641663725261816829.jpg,784.6726395589251,6.741727941176469,987.1261199172986,221.02941176470586,3,1641663725261816829,1641663725,16416637257633472,33.5436129,-84.2835073,33.5436081,-84.2835229,1.8,1.7,10.092290308035436,350.3171838797713,33.543624,-84.283526,33.543623,-84.283526,2.1,2.1,1.2,1.3,3
1641663718291325213.jpg,841.5713301171606,123.21231617647058,951.3990351481738,233.06525735294116,6,1641663718291325213,1641663718,16416637187604870,33.543617399999995,-84.28349589999999,33.5436081,-84.2835229,3.4,3.4,5.599566696044864,351.00072592877245,33.543638,-84.283529,33.543638,-84.283529,3.8,3.8,2.6,2.6,3
1641663726497059967.jpg,995.0654720882151,311.15349264705884,1156.4989662301862,446.15349264705884,4,1641663726497059967,1641663726,16416637267595276,33.5436129,-84.2835023,33.5436081,-84.2835229,2.3,2.7,8.535818698525965,5.565218331000217,33.543629,-84.28352,33.543632,-84.28352,2.4,2.7,1.7000000000000002,1.2999999999999998,3
1641663727646730190.jpg,1036.0854583046175,459.3887867647058,1132.6809097174362,557.329963235294,5,1641663727646730190,1641663727,16416637277602326,33.5436146,-84.28349700000001,33.5436081,-84.2835229,3.8,3.8,5.157640990121688,5.957756298594982,33.543642,-84.283519,33.543642,-84.283519,3.7,3.7,1.2000000000000002,1.2000000000000002,3
1641663733477817260.jpg,1065.1964162646452,447.47702205882354,1182.963473466575,553.359375,7,1641663733477817260,1641663733,16416637337663746,33.5436116,-84.283495,33.5436081,-84.2835229,3.1,3.5,6.226275912589819,7.9411119715426235,33.543636,-84.283518,33.543639,-84.283518,3.5,3.7,3.9,3.5,3
1641663734667268845.jpg,1047.9944865609925,419.6829044117647,1196.1957270847693,532.1829044117646,5,1641663734667268845,1641663734,16416637347637692,33.5436104,-84.2834971,33.5436081,-84.2835229,2.5,3.3,7.827539350910755,7.8380167652893595,33.54363,-84.283519,33.543638,-84.283518,3.0,3.6,2.5,1.7000000000000002,3
1641663737009702554.jpg,956.6919365954515,415.71231617647055,1094.3073742246727,537.4770220588235,5,1641663737009702554,1641663737,16416637377516656,33.5436118,-84.2835,33.5436081,-84.2835229,2.7,3.0,7.39951175830081,3.9907277097953013,33.543632,-84.283521,33.543635,-84.283521,3.0,3.2,2.3,2.0,3
1641663738238217859.jpg,927.5809786354239,430.2711397058823,1067.842866988284,542.7711397058823,5,1641663738238217859,1641663738,16416637387482192,33.5436126,-84.28349920000001,33.5436081,-84.2835229,2.6,3.3,7.560692578199282,4.078003246705863,33.543631,-84.283521,33.543638,-84.28352,2.9,3.4,2.4,1.7000000000000002,3
1641663735859965490.jpg,1022.8532046864232,405.1240808823529,1172.3776705720193,534.8299632352941,4,1641663735859965490,1641663735,16416637357535112,33.5436098,-84.2834986,33.5436081,-84.2835229,2.5,2.9,7.9419455843213065,6.594684394748188,33.54363,-84.28352,33.543634,-84.283519,3.0,3.3,1.5,1.1,3
1641663740583580479.jpg,948.7525844245349,472.6240808823529,1063.8731909028259,571.8887867647059,6,1641663740583580479,1641663740,16416637407478104,33.543614,-84.2834972,33.5436081,-84.2835229,3.2,3.7,6.2113976791693,3.960623617114645,33.543637,-84.283521,33.543641,-84.28352,3.4,3.7,2.8,2.3,3
1641663741784644909.jpg,829.6623018607858,475.2711397058823,938.1667815299794,574.5358455882352,6,1641663741784644909,1641663741,16416637417605378,33.543615700000004,-84.2834965,33.5436081,-84.2835229,3.4,3.7,5.824960409070001,350.1875259660148,33.543638,-84.283529,33.543641,-84.28353,3.9,4.2,2.6,2.3,3
1641663739383905738.jpg,963.3080634045486,460.71231617647055,1090.3376981392144,570.5652573529411,5,1641663739383905738,1641663739,16416637397546706,33.543613099999995,-84.2834981,33.5436081,-84.2835229,2.9,3.4,6.840057584629118,4.007378563165795,33.543634,-84.283521,33.543639,-84.28352,3.1,3.5,2.1,1.6,3
1641663765031124112.jpg,1087.6912474155756,646.0064338235294,1193.5492763611305,743.9476102941176,7,1641663765031124112,1641663765,16416637657554616,33.5436152,-84.2834925,33.5436081,-84.2835229,3.5,3.8,5.515307849349386,8.807456037576864,33.543639,-84.283517,33.543642,-84.283517,3.5,3.7,3.5,3.2,3
1641663766188858699.jpg,1130.0344589937974,623.5064338235294,1237.2157133011717,730.7123161764706,6,1641663766188858699,1641663766,16416637667644470,33.5436153,-84.28349050000001,33.5436081,-84.2835229,3.5,3.5,5.518754500142044,11.076907148361057,33.543639,-84.283516,33.543639,-84.283516,3.5,3.5,2.5,2.5,3
1641663779081039340.jpg,465.77532736044117,716.1534926470588,632.5017229496899,817.9411764705882,5,1641663779081039340,1641663779,16416637797737706,33.5436219,-84.28349539999999,33.5436081,-84.2835229,2.2,3.6,7.653341443897359,326.6052797604607,33.543625,-84.283536,33.543635,-84.283544,3.8,4.7,2.8,1.4,3
1641663780227716061.jpg,512.0882150241214,720.1240808823529,678.8146106133702,833.9476102941176,5,1641663780227716061,1641663780,16416637807475848,33.5436207,-84.28349560000001,33.5436081,-84.2835229,2.2,3.3,7.853140206140448,329.809007833251,33.543625,-84.283535,33.543634,-84.283541,3.7,4.5,2.8,1.7000000000000002,3
1641663781399381597.jpg,512.0882150241214,720.1240808823529,672.198483804273,832.6240808823529,5,1641663781399381597,1641663781,16416637817521510,33.5436205,-84.28349589999999,33.5436081,-84.2835229,2.3,3.3,7.528844268030186,329.57766516943644,33.543626,-84.283535,33.543634,-84.283541,3.7,4.4,2.7,1.7000000000000002,3
1641663783767712164.jpg,506.79531357684357,720.1240808823529,678.8146106133702,833.9476102941176,5,1641663783767712164,1641663783,16416637837428784,33.5436202,-84.28349630000001,33.5436081,-84.2835229,2.2,3.3,8.089852706176783,329.6239054196116,33.543625,-84.283535,33.543634,-84.283541,3.6,4.4,2.8,1.7000000000000002,3
1641663782569178954.jpg,516.0578911095796,717.4770220588235,676.1681598897312,829.9770220588235,5,1641663782569178954,1641663782,16416637827441562,33.5436204,-84.2834962,33.5436081,-84.2835229,2.3,3.3,7.548917919308872,329.85531848652533,33.543626,-84.283535,33.543634,-84.283541,3.6,4.4,2.7,1.7000000000000002,3
1641663784972918388.jpg,502.8256374913853,721.4476102941177,689.4004135079256,835.2711397058824,5,1641663784972918388,1641663784,16416637847476730,33.5436201,-84.2834965,33.5436081,-84.2835229,2.0,3.3,8.787161223249159,329.85531848652533,33.543624,-84.283534,33.543634,-84.283541,3.5,4.4,3.0,1.7000000000000002,3
1641663786130563012.jpg,508.11853893866305,717.4770220588235,688.0771881461062,841.8887867647059,5,1641663786130563012,1641663786,16416637867475832,33.5436195,-84.2834971,33.5436081,-84.2835229,2.1,3.0,8.483884993060558,329.9943335896106,33.543624,-84.283534,33.543631,-84.283539,3.5,4.1,2.9,2.0,3
1641663787290766364.jpg,508.11853893866305,720.1240808823529,674.8449345279118,829.9770220588235,5,1641663787290766364,1641663787,16416637877429690,33.543619,-84.2834974,33.5436081,-84.2835229,2.2,3.4,7.838065856308781,329.5314391813561,33.543625,-84.283535,33.543634,-84.283542,3.5,4.5,2.8,1.6,3
1641663788478704389.jpg,455.1895244658856,511.0064338235294,633.8249483115093,644.6829044117646,4,1641663788478704389,1641663788,16416637887628254,33.5436183,-84.2834995,33.5436081,-84.2835229,2.1,2.8,8.311346529749347,326.2894173139683,33.543624,-84.283535,33.543629,-84.28354,3.4,3.9,1.9,1.2000000000000002,3
