image,xmin,ymin,xmax,ymax,label,time_stamp,time_in_sec,Time,GPS_Latitude,GPS_Longitude,HD_GT_lat,HD_GT_long,est_dist_x,est_dist_y,est_angle_btwn_boun_box_cam,est_bearing_btwn_cam_obj,lat_x,long_x,lat_y,long_y,est_gps_x_diff_gt_gps,est_gps_y_diff_gt_gps,cam_est_dist_x_diff_marker_dist,cam_est_dist_y_diff_marker_dist,mapped_est_dist_y
1641594588230523591.jpg,993.5388891029594,682.3273026315788,1034.5745992601728,721.8010350277548,10,1641594588230523591,1641594588,16415945888727698,33.5514089,-84.16736650000001,33.5513049,-84.1673621,9.0,9.4,2.188048316956497,3.9240761139733054,33.551386,-84.167355,33.551389,-84.167355,2.8,2.5,1.0,0.5999999999999996,10
1641594591742173800.jpg,990.3823404747226,682.3273026315788,1036.152945823058,718.6431161980879,10,1641594591742173800,1641594591,16415945918758726,33.5514098,-84.167366,33.5513049,-84.1673621,8.1,10.2,2.441147532528621,3.9247522989584076,33.551378,-84.167356,33.551396,-84.167355,3.7,1.8,1.9000000000000004,0.1999999999999993,10
1641594594070266996.jpg,993.5388891029594,685.4852214612458,1034.5745992601728,721.8010350277549,10,1641594594070266996,1641594594,16415945948822908,33.551410000000004,-84.1673645,33.5513049,-84.1673621,9.0,10.2,2.1875465019069815,3.9240761139733054,33.551386,-84.167355,33.551396,-84.167355,2.8,1.8,1.0,0.1999999999999993,10
1641594589373255122.jpg,991.960542540074,677.5904605263157,1037.7312923859433,717.0641929224917,10,1641594589373255122,1641594589,16415945898725972,33.5514093,-84.16736650000001,33.5513049,-84.1673621,8.1,9.4,2.4419491248113974,3.924090949057209,33.551378,-84.167356,33.551389,-84.167355,3.6,2.5,1.9000000000000004,0.5999999999999996,10
1641594590594583669.jpg,993.5388891029594,680.7483793559827,1039.3094944512948,720.2220394736842,10,1641594590594583669,1641594590,16415945908758780,33.5514096,-84.1673663,33.5513049,-84.1673621,8.1,9.4,2.440535641613948,3.926188333063202,33.551378,-84.167356,33.551389,-84.167355,3.6,2.5,1.9000000000000004,0.5999999999999996,10
1641594598939846654.jpg,990.3823404747226,676.0115372507195,1034.5745992601726,715.4851973684209,10,1641594598939846654,1641594598,16415945988743110,33.5514105,-84.1673634,33.5513049,-84.1673621,8.4,9.4,2.3587118733663517,3.926120535822195,33.55138,-84.167356,33.551389,-84.167355,3.5,2.5,1.5999999999999996,0.5999999999999996,10
1641594597746416037.jpg,990.3823404747226,677.5904605263157,1032.9963971948212,718.6431161980879,10,1641594597746416037,1641594597,16415945978744416,33.5514102,-84.16736370000001,33.5513049,-84.1673621,8.7,9.0,2.273877372935118,3.928181113054793,33.551383,-84.167356,33.551386,-84.167355,3.1,2.8,1.3000000000000007,1.0,10
1641594600094781586.jpg,993.5388891029594,677.5904605263157,1031.418050631936,712.3273508172285,10,1641594600094781586,1641594600,16415946008782978,33.5514108,-84.1673627,33.5513049,-84.1673621,9.8,10.7,2.022054851772968,3.926120535822103,33.551393,-84.167355,33.551401,-84.167354,2.1,1.4,0.1999999999999993,0.6999999999999993,10
1641594596522557177.jpg,993.5388891029594,676.0115372507195,1032.9963971948214,715.4851973684209,10,1641594596522557177,1641594596,16415945968782430,33.551410000000004,-84.1673643,33.5513049,-84.1673621,9.4,9.4,2.1059334070802658,3.9247522989584076,33.551389,-84.167355,33.551389,-84.167355,2.5,2.5,0.5999999999999996,0.5999999999999996,10
1641594601245407803.jpg,991.960542540074,677.5904605263157,1034.5745992601726,718.6431161980879,10,1641594601245407803,1641594601,16415946018743658,33.5514109,-84.1673624,33.5513049,-84.1673621,8.7,9.0,2.273606864848826,3.9247523925348817,33.551383,-84.167356,33.551386,-84.167355,3.2,2.9,1.3000000000000007,1.0,10
1641594602420447904.jpg,990.3823404747226,679.1694560803865,1037.7312923859433,713.9062740928248,10,1641594602420447904,1641594602,16415946028789108,33.5514111,-84.16736209999999,33.5513049,-84.1673621,7.8,10.7,2.5265593074254413,3.924076083715367,33.551375,-84.167356,33.551401,-84.167354,4.1,1.4,2.2,0.6999999999999993,10
1641594603564545293.jpg,991.960542540074,682.3273026315788,1037.7312923859433,717.0641929224917,10,1641594603564545293,1641594603,16415946038736022,33.5514112,-84.1673618,33.5513049,-84.1673621,8.1,10.7,2.4411300157539655,3.924090949057209,33.551378,-84.167356,33.551401,-84.167354,3.7,1.3,1.9000000000000004,0.6999999999999993,10
1641594604720104275.jpg,991.960542540074,680.7483793559827,1034.5745992601726,720.2220394736842,10,1641594604720104275,1641594604,16415946048714532,33.5514112,-84.1673617,33.5513049,-84.1673621,8.7,9.4,2.272840485480742,3.9247523925348817,33.551383,-84.167356,33.551389,-84.167355,3.2,2.5,1.3000000000000007,0.5999999999999996,10
1641594605869583795.jpg,993.5388891029594,679.1694560803865,1036.152945823058,718.6431161980879,10,1641594605869583795,1641594605,16415946058741948,33.5514112,-84.1673616,33.5513049,-84.1673621,8.7,9.4,2.273072334553477,3.924090949057209,33.551383,-84.167356,33.551389,-84.167355,3.2,2.5,1.3000000000000007,0.5999999999999996,10
1641594608165111603.jpg,993.5388891029594,679.1694560803865,1031.418050631936,713.9062740928248,10,1641594608165111603,1641594608,16415946088706046,33.5514112,-84.1673609,33.5513049,-84.1673621,9.8,10.7,2.021609754886875,3.926120535822103,33.551393,-84.167355,33.551401,-84.167354,2.1,1.3,0.1999999999999993,0.6999999999999993,10
1641594609324529466.jpg,988.8039939118373,679.1694560803865,1029.8397040690506,713.9062740928248,10,1641594609324529466,1641594609,16415946098862560,33.5514111,-84.1673607,33.5513049,-84.1673621,9.0,10.7,2.1905379655399573,3.938518536993778,33.551386,-84.167355,33.551401,-84.167354,2.8,1.3,1.0,0.6999999999999993,10
1641594607013925659.jpg,988.8039939118373,679.1694560803865,1032.9963971948214,718.6431161980879,10,1641594607013925659,1641594607,16415946078664188,33.5514111,-84.1673612,33.5513049,-84.1673621,8.4,9.4,2.3579469769174266,3.9309345778224407,33.55138,-84.167356,33.551389,-84.167355,3.5,2.5,1.5999999999999996,0.5999999999999996,10
1641594611682667788.jpg,984.0690987207153,679.1694560803865,1031.418050631936,717.0641929224917,10,1641594611682667788,1641594611,16415946118975512,33.5514112,-84.1673599,33.5513049,-84.1673621,7.8,9.8,2.527156796372,3.948865741545431,33.551375,-84.167356,33.551393,-84.167355,4.0,2.1,2.2,0.1999999999999993,10
1641594612839317633.jpg,966.7078645191123,682.3273026315788,1007.7435746763256,717.0641929224917,10,1641594612839317633,1641594612,16415946128862614,33.5514115,-84.1673593,33.5513049,-84.1673621,9.0,10.7,2.1920157038471744,4.322703049824878,33.551386,-84.167355,33.551401,-84.167353,2.9,1.3,1.0,0.6999999999999993,10
1641594706938442438.jpg,758.3724761097411,548.1168004086143,808.8779766491986,586.0115372507196,10,1641594706938442438,1641594706,16415947068265974,33.5514176,-84.1673527,33.5513049,-84.1673621,7.3,9.8,2.6485588708773125,343.2645732102541,33.551368,-84.167385,33.551389,-84.167393,6.3,4.9,2.7,0.1999999999999993,10
1641594800016309365.jpg,979.3342035295932,677.5904605263157,1034.5745992601728,715.485197368421,10,1641594800016309365,1641594800,16415948007707308,33.551397900000005,-84.1673574,33.5513049,-84.1673621,6.7,9.8,2.948985391401289,3.9550725184895805,33.551365,-84.167357,33.551393,-84.167355,3.7,0.6,3.3,0.1999999999999993,10
1641594798769393990.jpg,987.225647348952,674.4326139751233,1032.9963971948212,715.485197368421,10,1641594798769393990,1641594798,16415947987706314,33.551396100000005,-84.167356,33.5513049,-84.1673621,8.1,9.0,2.4436298873074715,3.934380574400353,33.551378,-84.167356,33.551386,-84.167355,2.0,1.1,1.9000000000000004,1.0,10
1641594802393265952.jpg,985.6474452836005,676.0115372507195,1034.5745992601726,715.4851973684209,10,1641594802393265952,1641594802,16415948027633024,33.5513984,-84.1673578,33.5513049,-84.1673621,7.6,9.4,2.6118023263613876,3.934380574400353,33.551373,-84.167356,33.551389,-84.167355,2.8,1.1,2.4000000000000004,0.5999999999999996,10
1641594804693625223.jpg,987.225647348952,679.1694560803865,1032.9963971948212,713.9062740928248,10,1641594804693625223,1641594804,16415948047734628,33.5513989,-84.1673586,33.5513049,-84.1673621,8.1,10.7,2.443091856628201,3.934380574400353,33.551378,-84.167356,33.551401,-84.167354,2.3,0.5,1.9000000000000004,0.6999999999999993,10
1641594803542260741.jpg,988.8039939118373,677.5904605263157,1031.418050631936,715.485197368421,10,1641594803542260741,1641594803,16415948037663030,33.5513989,-84.1673584,33.5513049,-84.1673621,8.7,9.8,2.27464368082552,3.93438057440026,33.551383,-84.167356,33.551393,-84.167355,1.8,0.7,1.3000000000000007,0.1999999999999993,10
1641594805860436685.jpg,984.0690987207153,676.0115372507195,1036.152945823058,717.0641929224917,10,1641594805860436685,1641594805,16415948057546726,33.5513991,-84.16735899999999,33.5513049,-84.1673621,7.1,9.0,2.779940550058942,3.93438057440026,33.551369,-84.167357,33.551386,-84.167355,3.4,1.5,2.9000000000000004,1.0,10
1641594801164903537.jpg,984.0690987207153,677.5904605263157,1037.7312923859433,715.485197368421,10,1641594801164903537,1641594801,16415948017746242,33.551398,-84.1673573,33.5513049,-84.1673621,6.9,9.8,2.8639866692462705,3.9309345778223483,33.551367,-84.167357,33.551393,-84.167355,3.4,0.6,3.0999999999999996,0.1999999999999993,10
1641594807014002164.jpg,985.6474452836005,679.1694560803865,1032.9963971948212,715.485197368421,10,1641594807014002164,1641594807,16415948077670810,33.5513993,-84.16735919999999,33.5513049,-84.1673621,7.8,10.2,2.5271649494624517,3.938518126517406,33.551375,-84.167356,33.551396,-84.167355,2.7,0.5,2.2,0.1999999999999993,10
1641594808157619301.jpg,987.225647348952,679.1694560803865,1032.9963971948212,717.0641929224917,10,1641594808157619301,1641594808,16415948087664568,33.5513999,-84.16735870000001,33.5513049,-84.1673621,8.1,9.8,2.442548889446316,3.934380574400353,33.551378,-84.167356,33.551393,-84.167355,2.4,0.8,1.9000000000000004,0.1999999999999993,10
1641594852090536533.jpg,984.4796691936596,680.4181985294117,1033.4390075809786,717.4770220588234,10,1641594852090536533,1641594852,16415948527646668,33.5514095,-84.1673499,33.5513049,-84.1673621,7.6,10.0,2.612554318017189,3.940651021964385,33.551373,-84.167356,33.551395,-84.167355,4.1,1.7,2.4000000000000004,0.0,10
1641594850937829371.jpg,985.802894555479,677.7711397058823,1029.4693314955205,717.4770220588235,10,1641594850937829371,1641594850,16415948507466624,33.5514091,-84.16735080000001,33.5513049,-84.1673621,8.5,9.3,2.3308451463066233,3.949670489051139,33.551381,-84.167356,33.551388,-84.167355,3.2,2.4,1.5,0.6999999999999993,10
1641594849776708262.jpg,984.4796691936596,680.4181985294117,1032.1157822191592,716.1534926470588,10,1641594849776708262,1641594849,16415948497464250,33.5514089,-84.16735109999999,33.5513049,-84.1673621,7.8,10.4,2.5423223280158576,3.944918518159618,33.551375,-84.167356,33.551398,-84.167354,3.8,1.2,2.2,0.40000000000000036,10
1641594854446269692.jpg,983.1564438318402,677.7711397058823,1032.1157822191592,717.4770220588235,10,1641594854446269692,1641594854,16415948547582546,33.5514097,-84.167349,33.5513049,-84.1673621,7.6,9.3,2.6132795354184455,3.949670489051139,33.551373,-84.167356,33.551388,-84.167355,4.1,2.5,2.4000000000000004,0.6999999999999993,10
1641594856898354562.jpg,985.802894555479,680.4181985294117,1028.1461061337009,717.4770220588234,10,1641594856898354562,1641594856,16415948567466032,33.551409899999996,-84.16734679999999,33.5513049,-84.1673621,8.8,10.0,2.259907684988596,3.954905918464928,33.551384,-84.167356,33.551395,-84.167355,3.0,1.8,1.1999999999999993,0.0,10
1641594855670704842.jpg,984.4796691936596,677.7711397058823,1034.7622329427982,717.4770220588235,10,1641594855670704842,1641594855,16415948557471420,33.5514097,-84.1673483,33.5513049,-84.1673621,7.4,9.3,2.683517333160885,3.936868841244558,33.551371,-84.167357,33.551388,-84.167355,4.4,2.5,2.5999999999999996,0.6999999999999993,10
1641594858050730481.jpg,984.4796691936596,680.4181985294117,1026.8228807718815,714.829963235294,10,1641594858050730481,1641594858,16415948587469980,33.551409899999996,-84.16734650000001,33.5513049,-84.1673621,8.8,10.8,2.260524916923017,3.9668222251823333,33.551384,-84.167356,33.551402,-84.167354,3.0,1.1,1.1999999999999993,0.8000000000000007,10
1641594863872893382.jpg,987.1261199172985,679.0946691176471,1029.4693314955205,716.1534926470588,10,1641594863872893382,1641594863,16415948637429192,33.551410000000004,-84.1673456,33.5513049,-84.1673621,8.8,10.0,2.260130949485842,3.944918518159618,33.551384,-84.167356,33.551395,-84.167355,3.0,1.9,1.1999999999999993,0.0,10
1641594869811012073.jpg,987.1261199172985,680.4181985294117,1028.146106133701,714.829963235294,10,1641594869811012073,1641594869,16415948697346634,33.5514153,-84.167342,33.5513049,-84.1673621,9.0,10.8,2.1896171575283305,3.949670489051139,33.551386,-84.167355,33.551402,-84.167354,3.5,1.9,1.0,0.8000000000000007,10
1641594867439232401.jpg,985.802894555479,679.0946691176471,1029.4693314955205,716.1534926470588,10,1641594867439232401,1641594867,16415948677386938,33.5514131,-84.16734459999999,33.5513049,-84.1673621,8.5,10.0,2.3308451463066233,3.949670489051139,33.551381,-84.167356,33.551395,-84.167355,3.7,2.2,1.5,0.0,10
1641594865107883121.jpg,989.7725706409374,680.4181985294117,1029.4693314955205,714.829963235294,10,1641594865107883121,1641594865,16415948657424924,33.5514116,-84.1673449,33.5513049,-84.1673621,9.3,10.8,2.118711591943544,3.936868841244558,33.551388,-84.167355,33.551402,-84.167354,2.8,1.4,0.6999999999999993,0.8000000000000007,10
1641594874596343833.jpg,965.9545141281875,677.7711397058823,1016.237077877326,716.1534926470588,10,1641594874596343833,1641594874,16415948747955874,33.5514169,-84.1673395,33.5513049,-84.1673621,7.4,9.7,2.6864721718036346,4.220193804119527,33.551371,-84.167356,33.551392,-84.167354,5.3,3.1,2.5999999999999996,0.3000000000000007,10
1641594871034504675.jpg,988.4493452791179,680.4181985294117,1028.1461061337009,716.1534926470588,10,1641594871034504675,1641594871,16415948717345856,33.5514164,-84.1673402,33.5513049,-84.1673621,9.3,10.4,2.1187077248916095,3.944918518159618,33.551388,-84.167355,33.551398,-84.167354,3.4,2.4,0.6999999999999993,0.40000000000000036,10
1641594875794312010.jpg,936.8435561681599,659.2417279411765,984.4796691936596,697.6240808823529,10,1641594875794312010,1641594875,16415948758197228,33.5514175,-84.1673399,33.5513049,-84.1673621,7.8,9.7,2.5523315632574555,5.337190236466326,33.551375,-84.167354,33.551392,-84.167352,4.9,3.0,2.2,0.3000000000000007,10
1641594872196062334.jpg,976.540317022743,680.4181985294117,1020.2067539627843,716.1534926470588,10,1641594872196062334,1641594872,16415948727303676,33.551416599999996,-84.16734029999999,33.5513049,-84.1673621,8.5,10.4,2.3319003605442585,4.066197205349479,33.551381,-84.167356,33.551398,-84.167354,4.2,2.4,1.5,0.40000000000000036,10
1641594873362510774.jpg,971.2474155754653,681.7417279411765,1012.2674017918678,720.1240808823529,10,1641594873362510774,1641594873,16415948737659368,33.551417,-84.1673399,33.5513049,-84.1673621,9.0,9.7,2.190434521938734,4.204056269259615,33.551386,-84.167355,33.551392,-84.167354,3.7,3.1,1.0,0.3000000000000007,10
1641594888744924946.jpg,909.0558235699518,676.4476102941177,948.7525844245349,710.859375,10,1641594888744924946,1641594888,16415948889567774,33.5514174,-84.167337,33.5513049,-84.1673621,9.3,10.8,2.1199418391414926,352.9846546596531,33.551388,-84.167374,33.551401,-84.167376,4.7,4.0,0.6999999999999993,0.8000000000000007,10
1641594893446448438.jpg,905.0861474844935,679.0946691176471,947.4293590627154,714.8299632352941,10,1641594893446448438,1641594893,16415948939664170,33.5514139,-84.167338,33.5513049,-84.1673621,8.8,10.4,2.259764138668199,352.8305845813662,33.551383,-84.167374,33.551398,-84.167376,4.8,3.9,1.1999999999999993,0.40000000000000036,10
1641594896918062629.jpg,909.0558235699518,680.4181985294117,951.3990351481738,716.1534926470588,10,1641594896918062629,1641594896,16415948969688792,33.551413,-84.16733819999999,33.5513049,-84.1673621,8.8,10.4,2.259978593113594,353.06104004778797,33.551383,-84.167374,33.551398,-84.167376,4.7,3.9,1.1999999999999993,0.40000000000000036,10
1641594899226238590.jpg,909.0558235699518,679.0946691176471,951.3990351481738,713.5064338235294,10,1641594899226238590,1641594899,16415948999729986,33.5514123,-84.1673387,33.5513049,-84.1673621,8.8,10.8,2.2606103716647796,353.06104004778797,33.551383,-84.167374,33.551401,-84.167376,4.6,3.7,1.1999999999999993,0.8000000000000007,10
1641594900444416219.jpg,907.7325982081323,679.0946691176471,950.0758097863543,716.1534926470588,10,1641594900444416219,1641594900,16415949009758134,33.5514121,-84.1673388,33.5513049,-84.1673621,8.8,10.0,2.2599847343084303,352.9846546596531,33.551383,-84.167374,33.551394,-84.167375,4.6,3.9,1.1999999999999993,0.0,10
1641594921467739760.jpg,964.6312887663681,681.7417279411765,1004.3280496209512,716.1534926470588,10,1641594921467739760,1641594921,16415949210275444,33.5514042,-84.1673469,33.5513049,-84.1673621,9.3,10.8,2.120905726351835,4.403517048662346,33.551388,-84.167354,33.551402,-84.167353,1.9,0.6,0.6999999999999993,0.8000000000000007,10
1641594920290537707.jpg,964.6312887663681,680.4181985294117,1004.3280496209512,717.4770220588234,10,1641594920290537707,1641594920,16415949200267444,33.5514046,-84.16734609999999,33.5513049,-84.1673621,9.3,10.0,2.120905726351835,4.403517048662346,33.551388,-84.167354,33.551395,-84.167354,2.0,1.3,0.6999999999999993,0.0,10
1641594940188493658.jpg,971.2474155754653,680.4181985294117,1014.9138525155066,717.4770220588234,10,1641594940188493658,1641594940,16415949400079380,33.5514,-84.1673458,33.5513049,-84.1673621,8.5,10.0,2.332252981332047,4.173032962379482,33.551381,-84.167355,33.551395,-84.167354,2.3,0.9,1.5,0.0,10
1641594941335279182.jpg,972.5706409372847,679.0946691176471,1014.9138525155066,714.8299632352941,10,1641594941335279182,1641594941,16415949410049918,33.551400400000006,-84.16734539999999,33.5513049,-84.1673621,8.8,10.4,2.2621696247575125,4.158155198959771,33.551384,-84.167355,33.551398,-84.167354,2.0,0.8,1.1999999999999993,0.40000000000000036,10
1641594943692272362.jpg,971.2474155754653,681.7417279411765,1013.5906271536873,716.1534926470588,10,1641594943692272362,1641594943,16415949430005146,33.5514007,-84.16734360000001,33.5513049,-84.1673621,8.8,10.8,2.2616588475991453,4.188334642524459,33.551384,-84.167355,33.551402,-84.167354,2.1,1.0,1.1999999999999993,0.8000000000000007,10
1641594943692272362.jpg,971.2474155754653,681.7417279411765,1013.5906271536873,716.1534926470588,10,1641594943692272362,1641594943,16415949439847866,33.5513994,-84.1673441,33.5513049,-84.1673621,8.8,10.8,2.2616588475991453,4.188334642524459,33.551384,-84.167355,33.551402,-84.167354,2.0,1.0,1.1999999999999993,0.8000000000000007,10
1641594946011247598.jpg,971.2474155754653,681.7417279411765,1010.9441764300484,716.1534926470588,10,1641594946011247598,1641594946,16415949469691662,33.5513969,-84.167343,33.5513049,-84.1673621,9.3,10.8,2.1204491186964414,4.220193804119527,33.551388,-84.167355,33.551402,-84.167354,1.5,1.2,0.6999999999999993,0.8000000000000007,10
1641594948341066279.jpg,972.5706409372847,684.3887867647059,1013.5906271536871,718.8005514705882,10,1641594948341066279,1641594948,16415949489880836,33.5513955,-84.1673409,33.5513049,-84.1673621,9.0,10.8,2.1901077784109746,4.173032962379569,33.551386,-84.167355,33.551402,-84.167354,1.7,1.4,1.0,0.8000000000000007,10
1641594950743172689.jpg,973.8938662991042,683.0652573529411,1016.2370778773261,717.4770220588234,10,1641594950743172689,1641594950,16415949509888582,33.5513939,-84.1673387,33.5513049,-84.1673621,8.8,10.8,2.26097446972802,4.129686929384048,33.551384,-84.167355,33.551402,-84.167354,1.9,1.7,1.1999999999999993,0.8000000000000007,10
1641594951891266597.jpg,972.5706409372847,685.7123161764706,1016.237077877326,721.4476102941177,10,1641594951891266597,1641594951,16415949519784562,33.5513934,-84.1673378,33.5513049,-84.1673621,8.5,10.4,2.330562323722828,4.143705248777034,33.551381,-84.167355,33.551398,-84.167354,2.1,1.6,1.5,0.40000000000000036,10
1641594956643703179.jpg,971.2474155754653,679.0946691176471,1013.5906271536873,714.8299632352941,10,1641594956643703179,1641594956,16415949569665256,33.5513925,-84.1673374,33.5513049,-84.1673621,8.8,10.4,2.262294626139022,4.188334642524459,33.551384,-84.167355,33.551398,-84.167354,1.9,1.7,1.1999999999999993,0.40000000000000036,10
1641594957866733623.jpg,975.2170916609235,681.7417279411765,1012.2674017918677,717.4770220588235,10,1641594957866733623,1641594957,16415949579663352,33.5513925,-84.1673371,33.5513049,-84.1673621,10.0,10.4,1.9787154995334533,4.158155198959859,33.551395,-84.167354,33.551398,-84.167354,1.6,1.7,0.0,0.40000000000000036,10
1641594955476046322.jpg,972.5706409372847,679.0946691176471,1013.5906271536871,714.8299632352941,10,1641594955476046322,1641594955,16415949559663388,33.5513924,-84.1673372,33.5513049,-84.1673621,9.0,10.4,2.1915556926966144,4.173032962379569,33.551386,-84.167355,33.551398,-84.167354,1.8,1.7,1.0,0.40000000000000036,10
1641594953070672303.jpg,971.2474155754653,677.7711397058823,1010.9441764300484,714.829963235294,10,1641594953070672303,1641594953,16415949539742854,33.5513925,-84.1673374,33.5513049,-84.1673621,9.3,10.0,2.1212424967069463,4.220193804119527,33.551388,-84.167355,33.551395,-84.167354,1.7,1.6,0.6999999999999993,0.0,10
1641594961331198696.jpg,973.8938662991042,680.4181985294117,1012.2674017918678,716.1534926470588,10,1641594961331198696,1641594961,16415949619625080,33.5513926,-84.16733679999999,33.5513049,-84.1673621,9.7,10.4,2.0498127828504815,4.173032962379482,33.551392,-84.167354,33.551398,-84.167354,1.6,1.7,0.3000000000000007,0.40000000000000036,10
1641594963706292995.jpg,972.5706409372847,683.0652573529411,1014.9138525155066,717.4770220588234,10,1641594963706292995,1641594963,16415949639542944,33.5513922,-84.1673359,33.5513049,-84.1673621,8.8,10.8,2.261106159054571,4.158155198959771,33.551384,-84.167355,33.551402,-84.167354,2.0,2.0,1.1999999999999993,0.8000000000000007,10
1641594962526589535.jpg,975.2170916609235,677.7711397058823,1014.9138525155066,716.1534926470588,10,1641594962526589535,1641594962,16415949629688604,33.5513923,-84.1673363,33.5513049,-84.1673621,9.3,9.7,2.1206936850820424,4.129686929384048,33.551388,-84.167355,33.551392,-84.167355,1.8,1.7,0.6999999999999993,0.3000000000000007,10
1641594960181046734.jpg,975.2170916609235,679.0946691176471,1014.9138525155066,716.1534926470588,10,1641594960181046734,1641594960,16415949609823752,33.551393,-84.1673376,33.5513049,-84.1673621,9.3,10.0,2.1204958153410542,4.129686929384048,33.551388,-84.167355,33.551395,-84.167354,1.7,1.5,0.6999999999999993,0.0,10
1641594959028284129.jpg,972.5706409372847,677.7711397058823,1012.2674017918678,716.1534926470588,10,1641594959028284129,1641594959,16415949599624818,33.551393,-84.1673377,33.5513049,-84.1673621,9.3,9.7,2.1209345296282733,4.188334642524459,33.551388,-84.167355,33.551392,-84.167354,1.7,1.5,0.6999999999999993,0.3000000000000007,10
1641594968375077323.jpg,971.2474155754653,680.4181985294117,1013.5906271536873,717.4770220588234,10,1641594968375077323,1641594968,16415949689504706,33.5513919,-84.1673342,33.5513049,-84.1673621,8.8,10.0,2.2616588475991453,4.188334642524459,33.551384,-84.167355,33.551395,-84.167354,2.1,1.9,1.1999999999999993,0.0,10
1641594966078556417.jpg,972.5706409372847,681.7417279411765,1013.5906271536871,716.1534926470588,10,1641594966078556417,1641594966,16415949669743278,33.5513919,-84.16733430000001,33.5513049,-84.1673621,9.0,10.8,2.190939817844929,4.173032962379569,33.551386,-84.167355,33.551402,-84.167354,2.0,2.1,1.0,0.8000000000000007,10
1641594980298927616.jpg,971.2474155754653,684.3887867647059,1013.5906271536873,718.8005514705882,10,1641594980298927616,1641594980,16415949809471334,33.5513932,-84.16733669999999,33.5513049,-84.1673621,8.8,10.8,2.2607999185564664,4.188334642524459,33.551384,-84.167355,33.551402,-84.167354,2.0,1.9,1.1999999999999993,0.8000000000000007,10
