timestamp_pseudoHD,timestamp_DD,side_HD_pseudoHD,side_HD_DD,GT_side_pseudoHD_DD,GT_side_HD_DD,GT_side_HD_pseudoHD,HD_GT_lat,HD_GT_long,pseudoHD_GT_lat,pseudoHD_GT_long,DD_GT_lat,DD_GT_long,DD_prev_lat,DD_prev_long,HD_pseudoHD_GT_bearing,HD_DD_GT_bearing,angle_HD,angle_pseudoHD,angle_DD,Note,estimated_bearing_HD_pseudoHD,bearing_of_DD_from_HD_oneside,bearing_of_DD_from_HD_otherside,lat1,long1,lat2,long2,DD_latest_lat,DD_latest_long,HD_DD_est_bearing,dist_DD_GT_latlong_est_latlong,HD_pseudoHD_dist_diffs,HD_DD_dist_diffs,HD_DD_bearing_diffs
3408663,3491541,2.9,2.5,2.9,3.3,3.3,33.918936,-84.279023,33.918958,-84.279046,33.918965,-84.279015,33.918953,-84.278998,318,12,64.47,51.07,64.47,,319,254.53,23.47,33.91893,-84.279049,33.918957,-84.279012,33.918957,-84.279012,23.47,0.9,0.4,0.8,11.47
3409234,3492112,2.7,2.7,2.9,3.3,3.3,33.918936,-84.279023,33.918958,-84.279046,33.918965,-84.279015,33.918953,-84.278998,318,12,64.96,57.52,57.52,,319,254.04,23.96,33.918929,-84.279051,33.918958,-84.279011,33.918958,-84.279011,23.96,0.9,0.6,0.6,11.96
3409807,3492686,2.8,3,2.9,3.3,3.3,33.918936,-84.279023,33.918958,-84.279046,33.918965,-84.279015,33.918953,-84.278998,318,12,59.88,63.49,56.63,,319,259.12,18.88,33.918931,-84.279055,33.918962,-84.279012,33.918962,-84.279012,18.88,0.4,0.5,0.3,6.88
3410369,3493261,3.1,2.8,2.9,3.3,3.3,33.918936,-84.279023,33.918958,-84.279046,33.918965,-84.279015,33.918953,-84.278998,318,12,58.62,55.52,65.87,,319,260.38,17.62,33.918932,-84.279053,33.91896,-84.279014,33.91896,-84.279014,17.62,0.6,0.2,0.5,5.62
3410941,3493839,3.1,3,2.9,3.3,3.3,33.918936,-84.279023,33.918958,-84.279046,33.918965,-84.279015,33.918953,-84.278998,318,12,56.74,59.89,63.37,,319,262.26,15.74,33.918932,-84.279055,33.918962,-84.279014,33.918962,-84.279014,15.74,0.3,0.2,0.3,3.74
3411517,3494414,3,3,2.9,3.3,3.3,33.918936,-84.279023,33.918958,-84.279046,33.918965,-84.279015,33.918953,-84.278998,318,12,57.81,61.1,61.1,,319,261.19,16.81,33.918932,-84.279055,33.918962,-84.279014,33.918962,-84.279014,16.81,0.3,0.3,0.3,4.81
3412084,3494977,3.1,3,2.9,3.3,3.3,33.918936,-84.279023,33.918958,-84.279046,33.918965,-84.279015,33.918953,-84.278998,318,12,56.74,59.89,63.37,,319,262.26,15.74,33.918932,-84.279055,33.918962,-84.279014,33.918962,-84.279014,15.74,0.3,0.2,0.3,3.74
3412647,3495550,2.4,2.9,2.9,3.3,3.3,33.918936,-84.279023,33.918958,-84.279046,33.918965,-84.279015,33.918953,-84.278998,318,12,65.56,65.56,48.89,,319,253.44,24.56,33.918929,-84.279053,33.91896,-84.27901,33.91896,-84.27901,24.56,0.7,0.9,0.4,12.56
3413224,3496125,2.6,3.1,2.9,3.3,3.3,33.918936,-84.279023,33.918958,-84.279046,33.918965,-84.279015,33.918953,-84.278998,318,12,60.41,68.36,51.23,,319,258.59,19.41,33.91893,-84.279056,33.918962,-84.279012,33.918962,-84.279012,19.41,0.4,0.7,0.2,7.41
3413799,3496704,2,2.9,2.9,3.3,3.3,33.918936,-84.279023,33.918958,-84.279046,33.918965,-84.279015,33.918953,-84.278998,318,12,69.83,69.83,40.34,,319,249.17,28.83,33.918927,-84.279052,33.918959,-84.279008,33.918959,-84.279008,28.83,0.9,1.3,0.4,16.83
3414374,3497282,3.3,3,2.9,3.3,3.3,33.918936,-84.279023,33.918958,-84.279046,33.918965,-84.279015,33.918953,-84.278998,318,12,54.56,57.44,67.99,,319,264.44,13.56,33.918933,-84.279055,33.918962,-84.279015,33.918962,-84.279015,13.56,0.3,0,0.3,1.56
3414949,3497857,3.2,3,2.9,3.3,3.3,33.918936,-84.279023,33.918958,-84.279046,33.918965,-84.279015,33.918953,-84.278998,318,12,55.66,58.67,65.67,,319,263.34,14.66,33.918933,-84.279055,33.918962,-84.279015,33.918962,-84.279015,14.66,0.3,0.1,0.3,2.66
3415544,3498428,2.7,3.1,2.9,3.3,3.3,33.918936,-84.279023,33.918958,-84.279046,33.918965,-84.279015,33.918953,-84.278998,318,12,59.52,67.11,53.36,,319,259.48,18.52,33.918931,-84.279056,33.918962,-84.279012,33.918962,-84.279012,18.52,0.4,0.6,0.2,6.52
3416095,3499004,2.7,2.9,2.9,3.3,3.3,33.918936,-84.279023,33.918958,-84.279046,33.918965,-84.279015,33.918953,-84.278998,318,12,62.26,62.26,55.49,,319,256.74,21.26,33.91893,-84.279054,33.91896,-84.279012,33.91896,-84.279012,21.26,0.6,0.6,0.4,9.26
3416661,3499575,2.8,3,2.9,3.3,3.3,33.918936,-84.279023,33.918958,-84.279046,33.918965,-84.279015,33.918953,-84.278998,318,12,59.88,63.49,56.63,,319,259.12,18.88,33.918931,-84.279055,33.918962,-84.279012,33.918962,-84.279012,18.88,0.4,0.5,0.3,6.88
3417238,3500149,2.8,2.9,2.9,3.3,3.3,33.918936,-84.279023,33.918958,-84.279046,33.918965,-84.279015,33.918953,-84.278998,318,12,61.13,61.13,57.73,,319,257.87,20.13,33.918931,-84.279054,33.91896,-84.279012,33.91896,-84.279012,20.13,0.6,0.5,0.4,8.13
3417810,3500721,1.4,3.1,2.9,3.3,3.3,33.918936,-84.279023,33.918958,-84.279046,33.918965,-84.279015,33.918953,-84.278998,318,12,68.65,84.63,26.72,,319,250.35,27.65,33.918927,-84.279055,33.918961,-84.279007,33.918961,-84.279007,27.65,0.9,1.9,0.2,15.65
3418383,3501296,3,2.9,2.9,3.3,3.3,33.918936,-84.279023,33.918958,-84.279046,33.918965,-84.279015,33.918953,-84.278998,318,12,58.85,58.85,62.29,,319,260.15,17.85,33.918932,-84.279054,33.918961,-84.279013,33.918961,-84.279013,17.85,0.5,0.3,0.4,5.85
3418961,3501851,3,3.1,2.9,3.3,3.3,33.918936,-84.279023,33.918958,-84.279046,33.918965,-84.279015,33.918953,-84.278998,318,12,56.74,63.37,59.89,,319,262.26,15.74,33.918932,-84.279056,33.918963,-84.279014,33.918963,-84.279014,15.74,0.2,0.3,0.2,3.74
3419534,3502400,2.8,3,2.9,3.3,3.3,33.918936,-84.279023,33.918958,-84.279046,33.918965,-84.279015,33.918953,-84.278998,318,12,59.88,63.49,56.63,,319,259.12,18.88,33.918931,-84.279055,33.918962,-84.279012,33.918962,-84.279012,18.88,0.4,0.5,0.3,6.88
3420108,3502977,3,3,2.9,3.3,3.3,33.918936,-84.279023,33.918958,-84.279046,33.918965,-84.279015,33.918953,-84.278998,318,12,57.81,61.1,61.1,,319,261.19,16.81,33.918932,-84.279055,33.918962,-84.279014,33.918962,-84.279014,16.81,0.3,0.3,0.3,4.81
3420680,3503543,3,3,2.9,3.3,3.3,33.918936,-84.279023,33.918958,-84.279046,33.918965,-84.279015,33.918953,-84.278998,318,12,57.81,61.1,61.1,,319,261.19,16.81,33.918932,-84.279055,33.918962,-84.279014,33.918962,-84.279014,16.81,0.3,0.3,0.3,4.81
3421243,3504105,3.1,2.8,2.9,3.3,3.3,33.918936,-84.279023,33.918958,-84.279046,33.918965,-84.279015,33.918953,-84.278998,318,12,58.62,55.52,65.87,,319,260.38,17.62,33.918932,-84.279053,33.91896,-84.279014,33.91896,-84.279014,17.62,0.6,0.2,0.5,5.62
3421818,3504667,3.1,3,2.9,3.3,3.3,33.918936,-84.279023,33.918958,-84.279046,33.918965,-84.279015,33.918953,-84.278998,318,12,56.74,59.89,63.37,,319,262.26,15.74,33.918932,-84.279055,33.918962,-84.279014,33.918962,-84.279014,15.74,0.3,0.2,0.3,3.74
3422390,3505239,3.1,3,2.9,3.3,3.3,33.918936,-84.279023,33.918958,-84.279046,33.918965,-84.279015,33.918953,-84.278998,318,12,56.74,59.89,63.37,,319,262.26,15.74,33.918932,-84.279055,33.918962,-84.279014,33.918962,-84.279014,15.74,0.3,0.2,0.3,3.74
3422965,3505821,3,3.1,2.9,3.3,3.3,33.918936,-84.279023,33.918958,-84.279046,33.918965,-84.279015,33.918953,-84.278998,318,12,56.74,63.37,59.89,,319,262.26,15.74,33.918932,-84.279056,33.918963,-84.279014,33.918963,-84.279014,15.74,0.2,0.3,0.2,3.74
3423540,3506384,3.2,3,2.9,3.3,3.3,33.918936,-84.279023,33.918958,-84.279046,33.918965,-84.279015,33.918953,-84.278998,318,12,55.66,58.67,65.67,,319,263.34,14.66,33.918933,-84.279055,33.918962,-84.279015,33.918962,-84.279015,14.66,0.3,0.1,0.3,2.66
3424115,3506935,3.2,3,2.9,3.3,3.3,33.918936,-84.279023,33.918958,-84.279046,33.918965,-84.279015,33.918953,-84.278998,318,12,55.66,58.67,65.67,,319,263.34,14.66,33.918933,-84.279055,33.918962,-84.279015,33.918962,-84.279015,14.66,0.3,0.1,0.3,2.66
3424691,3507513,3.3,3,2.9,3.3,3.3,33.918936,-84.279023,33.918958,-84.279046,33.918965,-84.279015,33.918953,-84.278998,318,12,54.56,57.44,67.99,,319,264.44,13.56,33.918933,-84.279055,33.918962,-84.279015,33.918962,-84.279015,13.56,0.3,0,0.3,1.56
3425266,3508084,3,3,2.9,3.3,3.3,33.918936,-84.279023,33.918958,-84.279046,33.918965,-84.279015,33.918953,-84.278998,318,12,57.81,61.1,61.1,,319,261.19,16.81,33.918932,-84.279055,33.918962,-84.279014,33.918962,-84.279014,16.81,0.3,0.3,0.3,4.81
3425843,3508658,3.2,2.9,2.9,3.3,3.3,33.918936,-84.279023,33.918958,-84.279046,33.918965,-84.279015,33.918953,-84.278998,318,12,56.51,56.51,66.97,,319,262.49,15.51,33.918933,-84.279054,33.918961,-84.279015,33.918961,-84.279015,15.51,0.4,0.1,0.4,3.51
3426418,3509234,3.2,2.9,2.9,3.3,3.3,33.918936,-84.279023,33.918958,-84.279046,33.918965,-84.279015,33.918953,-84.278998,318,12,56.51,56.51,66.97,,319,262.49,15.51,33.918933,-84.279054,33.918961,-84.279015,33.918961,-84.279015,15.51,0.4,0.1,0.4,3.51
3426981,3509813,3.2,3,2.9,3.3,3.3,33.918936,-84.279023,33.918958,-84.279046,33.918965,-84.279015,33.918953,-84.278998,318,12,55.66,58.67,65.67,,319,263.34,14.66,33.918933,-84.279055,33.918962,-84.279015,33.918962,-84.279015,14.66,0.3,0.1,0.3,2.66
3427549,3510377,3.2,2.8,2.9,3.3,3.3,33.918936,-84.279023,33.918958,-84.279046,33.918965,-84.279015,33.918953,-84.278998,318,12,57.34,54.38,68.28,,319,261.66,16.34,33.918932,-84.279053,33.91896,-84.279014,33.91896,-84.279014,16.34,0.6,0.1,0.5,4.34
3428126,3510952,3.2,3,2.9,3.3,3.3,33.918936,-84.279023,33.918958,-84.279046,33.918965,-84.279015,33.918953,-84.278998,318,12,55.66,58.67,65.67,,319,263.34,14.66,33.918933,-84.279055,33.918962,-84.279015,33.918962,-84.279015,14.66,0.3,0.1,0.3,2.66
3428712,3511523,3.2,2.9,2.9,3.3,3.3,33.918936,-84.279023,33.918958,-84.279046,33.918965,-84.279015,33.918953,-84.278998,318,12,56.51,56.51,66.97,,319,262.49,15.51,33.918933,-84.279054,33.918961,-84.279015,33.918961,-84.279015,15.51,0.4,0.1,0.4,3.51
3429855,3512093,3.2,3,2.9,3.3,3.3,33.918936,-84.279023,33.918958,-84.279046,33.918965,-84.279015,33.918953,-84.278998,318,12,55.66,58.67,65.67,,319,263.34,14.66,33.918933,-84.279055,33.918962,-84.279015,33.918962,-84.279015,14.66,0.3,0.1,0.3,2.66
3430419,3512667,3.3,2.9,2.9,3.3,3.3,33.918936,-84.279023,33.918958,-84.279046,33.918965,-84.279015,33.918953,-84.278998,318,12,55.32,55.32,69.36,,319,263.68,14.32,33.918933,-84.279054,33.918961,-84.279015,33.918961,-84.279015,14.32,0.4,0,0.4,2.32
3430995,3513226,3.3,3,2.9,3.3,3.3,33.918936,-84.279023,33.918958,-84.279046,33.918965,-84.279015,33.918953,-84.278998,318,12,54.56,57.44,67.99,,319,264.44,13.56,33.918933,-84.279055,33.918962,-84.279015,33.918962,-84.279015,13.56,0.3,0,0.3,1.56
3431561,3513807,3.2,2.9,2.9,3.3,3.3,33.918936,-84.279023,33.918958,-84.279046,33.918965,-84.279015,33.918953,-84.278998,318,12,56.51,56.51,66.97,,319,262.49,15.51,33.918933,-84.279054,33.918961,-84.279015,33.918961,-84.279015,15.51,0.4,0.1,0.4,3.51
3432118,3514402,3.2,2.9,2.9,3.3,3.3,33.918936,-84.279023,33.918958,-84.279046,33.918965,-84.279015,33.918953,-84.278998,318,12,56.51,56.51,66.97,,319,262.49,15.51,33.918933,-84.279054,33.918961,-84.279015,33.918961,-84.279015,15.51,0.4,0.1,0.4,3.51
3432707,3514976,2.8,2.9,2.9,3.3,3.3,33.918936,-84.279023,33.918958,-84.279046,33.918965,-84.279015,33.918953,-84.278998,318,12,61.13,61.13,57.73,,319,257.87,20.13,33.918931,-84.279054,33.91896,-84.279012,33.91896,-84.279012,20.13,0.6,0.5,0.4,8.13
3433285,3515552,2.7,3,2.9,3.3,3.3,33.918936,-84.279023,33.918958,-84.279046,33.918965,-84.279015,33.918953,-84.278998,318,12,60.89,64.67,54.44,,319,258.11,19.89,33.91893,-84.279055,33.918961,-84.279012,33.918961,-84.279012,19.89,0.5,0.6,0.3,7.89
3433859,3516123,2.7,3.1,2.9,3.3,3.3,33.918936,-84.279023,33.918958,-84.279046,33.918965,-84.279015,33.918953,-84.278998,318,12,59.52,67.11,53.36,,319,259.48,18.52,33.918931,-84.279056,33.918962,-84.279012,33.918962,-84.279012,18.52,0.4,0.6,0.2,6.52
3434429,3516693,2.9,2.9,2.9,3.3,3.3,33.918936,-84.279023,33.918958,-84.279046,33.918965,-84.279015,33.918953,-84.278998,318,12,60,60,60,,319,259,19,33.918931,-84.279054,33.918961,-84.279013,33.918961,-84.279013,19,0.5,0.4,0.4,7
3435002,3517266,2.8,2.8,2.9,3.3,3.3,33.918936,-84.279023,33.918958,-84.279046,33.918965,-84.279015,33.918953,-84.278998,318,12,62.38,58.81,58.81,,319,256.62,21.38,33.91893,-84.279053,33.918959,-84.279012,33.918959,-84.279012,21.38,0.7,0.5,0.5,9.38
3435576,3517821,2.6,2.9,2.9,3.3,3.3,33.918936,-84.279023,33.918958,-84.279046,33.918965,-84.279015,33.918953,-84.278998,318,12,63.37,63.37,53.27,,319,255.63,22.37,33.91893,-84.279053,33.91896,-84.279011,33.91896,-84.279011,22.37,0.7,0.7,0.4,10.37
3436150,3518408,2.6,3,2.9,3.3,3.3,33.918936,-84.279023,33.918958,-84.279046,33.918965,-84.279015,33.918953,-84.278998,318,12,61.89,65.85,52.26,,319,257.11,20.89,33.91893,-84.279055,33.918961,-84.279011,33.918961,-84.279011,20.89,0.6,0.7,0.3,8.89
3436720,3519007,2.8,3,2.9,3.3,3.3,33.918936,-84.279023,33.918958,-84.279046,33.918965,-84.279015,33.918953,-84.278998,318,12,59.88,63.49,56.63,,319,259.12,18.88,33.918931,-84.279055,33.918962,-84.279012,33.918962,-84.279012,18.88,0.4,0.5,0.3,6.88
3437294,3519579,2.7,2.9,2.9,3.3,3.3,33.918936,-84.279023,33.918958,-84.279046,33.918965,-84.279015,33.918953,-84.278998,318,12,62.26,62.26,55.49,,319,256.74,21.26,33.91893,-84.279054,33.91896,-84.279012,33.91896,-84.279012,21.26,0.6,0.6,0.4,9.26
3437866,3520155,2.8,3,2.9,3.3,3.3,33.918936,-84.279023,33.918958,-84.279046,33.918965,-84.279015,33.918953,-84.278998,318,12,59.88,63.49,56.63,,319,259.12,18.88,33.918931,-84.279055,33.918962,-84.279012,33.918962,-84.279012,18.88,0.4,0.5,0.3,6.88
3438444,3520729,2.7,3,2.9,3.3,3.3,33.918936,-84.279023,33.918958,-84.279046,33.918965,-84.279015,33.918953,-84.278998,318,12,60.89,64.67,54.44,,319,258.11,19.89,33.91893,-84.279055,33.918961,-84.279012,33.918961,-84.279012,19.89,0.5,0.6,0.3,7.89
3439020,3521299,2.8,2.8,2.9,3.3,3.3,33.918936,-84.279023,33.918958,-84.279046,33.918965,-84.279015,33.918953,-84.278998,318,12,62.38,58.81,58.81,,319,256.62,21.38,33.91893,-84.279053,33.918959,-84.279012,33.918959,-84.279012,21.38,0.7,0.5,0.5,9.38
3439591,3521874,2.8,3,2.9,3.3,3.3,33.918936,-84.279023,33.918958,-84.279046,33.918965,-84.279015,33.918953,-84.278998,318,12,59.88,63.49,56.63,,319,259.12,18.88,33.918931,-84.279055,33.918962,-84.279012,33.918962,-84.279012,18.88,0.4,0.5,0.3,6.88
3440165,3522428,2.9,2.8,2.9,3.3,3.3,33.918936,-84.279023,33.918958,-84.279046,33.918965,-84.279015,33.918953,-84.278998,318,12,61.13,57.73,61.13,,319,257.87,20.13,33.918931,-84.279053,33.91896,-84.279013,33.91896,-84.279013,20.13,0.6,0.4,0.5,8.13
3440740,3522995,3.2,3,2.9,3.3,3.3,33.918936,-84.279023,33.918958,-84.279046,33.918965,-84.279015,33.918953,-84.278998,318,12,55.66,58.67,65.67,,319,263.34,14.66,33.918933,-84.279055,33.918962,-84.279015,33.918962,-84.279015,14.66,0.3,0.1,0.3,2.66
3441330,3523564,2.9,3,2.9,3.3,3.3,33.918936,-84.279023,33.918958,-84.279046,33.918965,-84.279015,33.918953,-84.278998,318,12,58.85,62.29,58.85,,319,260.15,17.85,33.918931,-84.279055,33.918962,-84.279013,33.918962,-84.279013,17.85,0.4,0.4,0.3,5.85
3441892,3524136,2.6,3,2.9,3.3,3.3,33.918936,-84.279023,33.918958,-84.279046,33.918965,-84.279015,33.918953,-84.278998,318,12,61.89,65.85,52.26,,319,257.11,20.89,33.91893,-84.279055,33.918961,-84.279011,33.918961,-84.279011,20.89,0.6,0.7,0.3,8.89
3442461,3524709,2.6,2.9,2.9,3.3,3.3,33.918936,-84.279023,33.918958,-84.279046,33.918965,-84.279015,33.918953,-84.278998,318,12,63.37,63.37,53.27,,319,255.63,22.37,33.91893,-84.279053,33.91896,-84.279011,33.91896,-84.279011,22.37,0.7,0.7,0.4,10.37
3443029,3525284,3,3,2.9,3.3,3.3,33.918936,-84.279023,33.918958,-84.279046,33.918965,-84.279015,33.918953,-84.278998,318,12,57.81,61.1,61.1,,319,261.19,16.81,33.918932,-84.279055,33.918962,-84.279014,33.918962,-84.279014,16.81,0.3,0.3,0.3,4.81
3443604,3525861,3.2,3,2.9,3.3,3.3,33.918936,-84.279023,33.918958,-84.279046,33.918965,-84.279015,33.918953,-84.278998,318,12,55.66,58.67,65.67,,319,263.34,14.66,33.918933,-84.279055,33.918962,-84.279015,33.918962,-84.279015,14.66,0.3,0.1,0.3,2.66
3444180,3526419,3.2,2.9,2.9,3.3,3.3,33.918936,-84.279023,33.918958,-84.279046,33.918965,-84.279015,33.918953,-84.278998,318,12,56.51,56.51,66.97,,319,262.49,15.51,33.918933,-84.279054,33.918961,-84.279015,33.918961,-84.279015,15.51,0.4,0.1,0.4,3.51
3444759,3526995,1,2.9,2.9,3.3,3.3,33.918936,-84.279023,33.918958,-84.279046,33.918965,-84.279015,33.918953,-84.278998,318,12,80.07,80.07,19.86,,319,238.93,39.07,33.918923,-84.27905,33.918956,-84.279003,33.918956,-84.279003,39.07,1.5,2.3,0.4,27.07
3445329,3527566,3.2,3,2.9,3.3,3.3,33.918936,-84.279023,33.918958,-84.279046,33.918965,-84.279015,33.918953,-84.278998,318,12,55.66,58.67,65.67,,319,263.34,14.66,33.918933,-84.279055,33.918962,-84.279015,33.918962,-84.279015,14.66,0.3,0.1,0.3,2.66
3445882,3528118,3.1,3,2.9,3.3,3.3,33.918936,-84.279023,33.918958,-84.279046,33.918965,-84.279015,33.918953,-84.278998,318,12,56.74,59.89,63.37,,319,262.26,15.74,33.918932,-84.279055,33.918962,-84.279014,33.918962,-84.279014,15.74,0.3,0.2,0.3,3.74
3446455,3528691,3.2,3,2.9,3.3,3.3,33.918936,-84.279023,33.918958,-84.279046,33.918965,-84.279015,33.918953,-84.278998,318,12,55.66,58.67,65.67,,319,263.34,14.66,33.918933,-84.279055,33.918962,-84.279015,33.918962,-84.279015,14.66,0.3,0.1,0.3,2.66
3447016,3529267,3.2,3.1,2.9,3.3,3.3,33.918936,-84.279023,33.918958,-84.279046,33.918965,-84.279015,33.918953,-84.278998,318,12,54.79,60.85,64.36,,319,264.21,13.79,33.918933,-84.279056,33.918963,-84.279015,33.918963,-84.279015,13.79,0.2,0.1,0.2,1.79
3447592,3529841,3.2,3,2.9,3.3,3.3,33.918936,-84.279023,33.918958,-84.279046,33.918965,-84.279015,33.918953,-84.278998,318,12,55.66,58.67,65.67,,319,263.34,14.66,33.918933,-84.279055,33.918962,-84.279015,33.918962,-84.279015,14.66,0.3,0.1,0.3,2.66
3448168,3530416,3.2,3.1,2.9,3.3,3.3,33.918936,-84.279023,33.918958,-84.279046,33.918965,-84.279015,33.918953,-84.278998,318,12,54.79,60.85,64.36,,319,264.21,13.79,33.918933,-84.279056,33.918963,-84.279015,33.918963,-84.279015,13.79,0.2,0.1,0.2,1.79
3448745,3530977,3.2,3,2.9,3.3,3.3,33.918936,-84.279023,33.918958,-84.279046,33.918965,-84.279015,33.918953,-84.278998,318,12,55.66,58.67,65.67,,319,263.34,14.66,33.918933,-84.279055,33.918962,-84.279015,33.918962,-84.279015,14.66,0.3,0.1,0.3,2.66
3449317,3531543,2.7,3,2.9,3.3,3.3,33.918936,-84.279023,33.918958,-84.279046,33.918965,-84.279015,33.918953,-84.278998,318,12,60.89,64.67,54.44,,319,258.11,19.89,33.91893,-84.279055,33.918961,-84.279012,33.918961,-84.279012,19.89,0.5,0.6,0.3,7.89
3449890,3532133,2.9,3,2.9,3.3,3.3,33.918936,-84.279023,33.918958,-84.279046,33.918965,-84.279015,33.918953,-84.278998,318,12,58.85,62.29,58.85,,319,260.15,17.85,33.918931,-84.279055,33.918962,-84.279013,33.918962,-84.279013,17.85,0.4,0.4,0.3,5.85
