timestamp_pseudoHD,timestamp_DD,side_HD_pseudoHD,side_HD_DD,GT_side_pseudoHD_DD,GT_side_HD_DD,GT_side_HD_pseudoHD,HD_GT_lat,HD_GT_long,pseudoHD_GT_lat,pseudoHD_GT_long,DD_GT_lat,DD_GT_long,DD_prev_lat,DD_prev_long,HD_pseudoHD_GT_bearing,HD_DD_GT_bearing,angle_HD,angle_pseudoHD,angle_DD,Note,estimated_bearing_HD_pseudoHD,bearing_of_DD_from_HD_oneside,bearing_of_DD_from_HD_otherside,lat1,long1,lat2,long2,DD_latest_lat,DD_latest_long,HD_DD_est_bearing,dist_DD_GT_latlong_est_latlong,HD_pseudoHD_dist_diffs,HD_DD_dist_diffs,HD_DD_bearing_diffs
4243378,4339731,7.7,7.4,7.1,8.0,8.0,33.918954,-84.278982,33.918989,-84.279058,33.918927,-84.279062,33.918957,-84.279081,299,247,56.05,59.84,64.11,,299,242.95,355.05,33.918924,-84.279053,33.91902,-84.278989,33.918924,-84.279053,242.95,0.9,0.2999999999999998,0.5999999999999996,4.050000000000011
4243919,4340303,7.6,7.3,7.1,8.0,8.0,33.918954,-84.278982,33.918989,-84.279058,33.918927,-84.279062,33.918957,-84.279081,299,247,56.87,59.43,63.69,,299,242.13,355.87,33.918923,-84.279052,33.919019,-84.278988,33.918923,-84.279052,242.13,1.0,0.40000000000000036,0.7000000000000002,4.8700000000000045
4244476,4340874,7.8,7.3,7.1,8.0,8.0,33.918954,-84.278982,33.918989,-84.279058,33.918927,-84.279062,33.918957,-84.279081,299,247,55.98,58.45,65.58,,299,243.02,354.98,33.918924,-84.279053,33.919019,-84.278989,33.918924,-84.279053,243.02,0.9,0.20000000000000018,0.7000000000000002,3.9799999999999898
4245032,4341447,7.8,7.9,7.1,8.0,8.0,33.918954,-84.278982,33.918989,-84.279058,33.918927,-84.279062,33.918957,-84.279081,299,247,53.77,63.84,62.4,,299,245.23,352.77,33.918924,-84.27906,33.919024,-84.278993,33.918924,-84.27906,245.23,0.4,0.20000000000000018,0.09999999999999964,1.7700000000000102
4245632,4342019,7.7,7.8,7.1,8.0,8.0,33.918954,-84.278982,33.918989,-84.279058,33.918927,-84.279062,33.918957,-84.279081,299,247,54.52,63.46,62.02,,299,244.48,353.52,33.918924,-84.279058,33.919024,-84.278992,33.918924,-84.279058,244.48,0.5,0.2999999999999998,0.20000000000000018,2.5200000000000102
4246233,4342597,7.7,8.0,7.1,8.0,8.0,33.918954,-84.278982,33.918989,-84.279058,33.918927,-84.279062,33.918957,-84.279081,299,247,53.73,65.29,60.97,,299,245.27,352.73,33.918924,-84.279061,33.919025,-84.278993,33.918924,-84.279061,245.27,0.3,0.2999999999999998,0.0,1.7299999999999898
4246835,4343174,7.8,7.9,7.1,8.0,8.0,33.918954,-84.278982,33.918989,-84.279058,33.918927,-84.279062,33.918957,-84.279081,299,247,53.77,63.84,62.4,,299,245.23,352.77,33.918924,-84.27906,33.919024,-84.278993,33.918924,-84.27906,245.23,0.4,0.20000000000000018,0.09999999999999964,1.7700000000000102
4247386,4343748,7.8,8.0,7.1,8.0,8.0,33.918954,-84.278982,33.918989,-84.279058,33.918927,-84.279062,33.918957,-84.279081,299,247,53.39,64.75,61.86,,299,245.61,352.39,33.918924,-84.279061,33.919025,-84.278993,33.918924,-84.279061,245.61,0.3,0.20000000000000018,0.0,1.3899999999999864
4247938,4344319,7.7,7.7,7.1,8.0,8.0,33.918954,-84.278982,33.918989,-84.279058,33.918927,-84.279062,33.918957,-84.279081,299,247,54.91,62.55,62.55,,299,244.09,353.90999999999997,33.918924,-84.279057,33.919023,-84.278991,33.918924,-84.279057,244.09,0.6,0.2999999999999998,0.2999999999999998,2.9099999999999966
4248475,4344879,7.8,7.6,7.1,8.0,8.0,33.918954,-84.278982,33.918989,-84.279058,33.918927,-84.279062,33.918957,-84.279081,299,247,54.89,61.12,63.99,,299,244.11,353.89,33.918924,-84.279056,33.919022,-84.278991,33.918924,-84.279056,244.11,0.6,0.20000000000000018,0.40000000000000036,2.8899999999999864
4249048,4345452,7.7,7.7,7.1,8.0,8.0,33.918954,-84.278982,33.918989,-84.279058,33.918927,-84.279062,33.918957,-84.279081,299,247,54.91,62.55,62.55,,299,244.09,353.90999999999997,33.918924,-84.279057,33.919023,-84.278991,33.918924,-84.279057,244.09,0.6,0.2999999999999998,0.2999999999999998,2.9099999999999966
4249599,4346024,7.7,7.9,7.1,8.0,8.0,33.918954,-84.278982,33.918989,-84.279058,33.918927,-84.279062,33.918957,-84.279081,299,247,54.13,64.37,61.5,,299,244.87,353.13,33.918924,-84.27906,33.919025,-84.278992,33.918924,-84.27906,244.87,0.4,0.2999999999999998,0.09999999999999964,2.1299999999999955
4250174,4346589,7.8,8.0,7.1,8.0,8.0,33.918954,-84.278982,33.918989,-84.279058,33.918927,-84.279062,33.918957,-84.279081,299,247,53.39,64.75,61.86,,299,245.61,352.39,33.918924,-84.279061,33.919025,-84.278993,33.918924,-84.279061,245.61,0.3,0.20000000000000018,0.0,1.3899999999999864
4250748,4347163,7.7,7.8,7.1,8.0,8.0,33.918954,-84.278982,33.918989,-84.279058,33.918927,-84.279062,33.918957,-84.279081,299,247,54.52,63.46,62.02,,299,244.48,353.52,33.918924,-84.279058,33.919024,-84.278992,33.918924,-84.279058,244.48,0.5,0.2999999999999998,0.20000000000000018,2.5200000000000102
4251325,4347737,3.3,8.1,7.1,8.0,8.0,33.918954,-84.278982,33.918989,-84.279058,33.918927,-84.279062,33.918957,-84.279081,299,247,60.79,95.28,23.93,,299,238.21,359.79,33.918916,-84.279057,33.919027,-84.278982,33.918916,-84.279057,238.21,1.3,4.7,0.09999999999999964,8.789999999999992
4251905,4348294,7.7,7.7,7.1,8.0,8.0,33.918954,-84.278982,33.918989,-84.279058,33.918927,-84.279062,33.918957,-84.279081,299,247,54.91,62.55,62.55,,299,244.09,353.90999999999997,33.918924,-84.279057,33.919023,-84.278991,33.918924,-84.279057,244.09,0.6,0.2999999999999998,0.2999999999999998,2.9099999999999966
4252475,4348861,7.8,7.2,7.1,8.0,8.0,33.918954,-84.278982,33.918989,-84.279058,33.918927,-84.279062,33.918957,-84.279081,299,247,56.33,57.56,66.11,,299,242.67000000000002,355.33,33.918924,-84.279051,33.919019,-84.278988,33.918924,-84.279051,242.67000000000002,1.1,0.20000000000000018,0.7999999999999998,4.329999999999984
4253045,4349438,7.8,7.5,7.1,8.0,8.0,33.918954,-84.278982,33.918989,-84.279058,33.918927,-84.279062,33.918957,-84.279081,299,247,55.26,60.23,64.52,,299,243.74,354.26,33.918924,-84.279055,33.919021,-84.27899,33.918924,-84.279055,243.74,0.7,0.20000000000000018,0.5,3.259999999999991
4253619,4350077,7.7,7.3,7.1,8.0,8.0,33.918954,-84.278982,33.918989,-84.279058,33.918927,-84.279062,33.918957,-84.279081,299,247,56.43,58.94,64.63,,299,242.57,355.43,33.918924,-84.279052,33.919019,-84.278988,33.918924,-84.279052,242.57,1.0,0.2999999999999998,0.7000000000000002,4.430000000000007
4254186,4350650,7.1,7.4,7.1,8.0,8.0,33.918954,-84.278982,33.918989,-84.279058,33.918927,-84.279062,33.918957,-84.279081,299,247,58.59,62.82,58.59,,299,240.41,357.59000000000003,33.918921,-84.279052,33.91902,-84.278985,33.918921,-84.279052,240.41,1.1,0.9000000000000004,0.5999999999999996,6.590000000000003
4254770,4351224,7.7,7.6,7.1,8.0,8.0,33.918954,-84.278982,33.918989,-84.279058,33.918927,-84.279062,33.918957,-84.279081,299,247,55.29,61.64,63.07,,299,243.71,354.29,33.918924,-84.279056,33.919022,-84.27899,33.918924,-84.279056,243.71,0.6,0.2999999999999998,0.40000000000000036,3.289999999999992
4255345,4351797,7.7,7.3,7.1,8.0,8.0,33.918954,-84.278982,33.918989,-84.279058,33.918927,-84.279062,33.918957,-84.279081,299,247,56.43,58.94,64.63,,299,242.57,355.43,33.918924,-84.279052,33.919019,-84.278988,33.918924,-84.279052,242.57,1.0,0.2999999999999998,0.7000000000000002,4.430000000000007
4255902,4352372,7.7,7.5,7.1,8.0,8.0,33.918954,-84.278982,33.918989,-84.279058,33.918927,-84.279062,33.918957,-84.279081,299,247,55.67,60.74,63.59,,299,243.32999999999998,354.67,33.918924,-84.279055,33.919021,-84.27899,33.918924,-84.279055,243.32999999999998,0.7,0.2999999999999998,0.5,3.670000000000016
4256474,4352948,7.7,7.5,7.1,8.0,8.0,33.918954,-84.278982,33.918989,-84.279058,33.918927,-84.279062,33.918957,-84.279081,299,247,55.67,60.74,63.59,,299,243.32999999999998,354.67,33.918924,-84.279055,33.919021,-84.27899,33.918924,-84.279055,243.32999999999998,0.7,0.2999999999999998,0.5,3.670000000000016
4257048,4353552,7.7,7.3,7.1,8.0,8.0,33.918954,-84.278982,33.918989,-84.279058,33.918927,-84.279062,33.918957,-84.279081,299,247,56.43,58.94,64.63,,299,242.57,355.43,33.918924,-84.279052,33.919019,-84.278988,33.918924,-84.279052,242.57,1.0,0.2999999999999998,0.7000000000000002,4.430000000000007
4257613,4354107,7.7,7.2,7.1,8.0,8.0,33.918954,-84.278982,33.918989,-84.279058,33.918927,-84.279062,33.918957,-84.279081,299,247,56.8,58.05,65.15,,299,242.2,355.8,33.918924,-84.279051,33.919019,-84.278988,33.918924,-84.279051,242.2,1.1,0.2999999999999998,0.7999999999999998,4.800000000000011
4258185,4354667,7.7,7.2,7.1,8.0,8.0,33.918954,-84.278982,33.918989,-84.279058,33.918927,-84.279062,33.918957,-84.279081,299,247,56.8,58.05,65.15,,299,242.2,355.8,33.918924,-84.279051,33.919019,-84.278988,33.918924,-84.279051,242.2,1.1,0.2999999999999998,0.7999999999999998,4.800000000000011
4258764,4355240,7.7,7.5,7.1,8.0,8.0,33.918954,-84.278982,33.918989,-84.279058,33.918927,-84.279062,33.918957,-84.279081,299,247,55.67,60.74,63.59,,299,243.32999999999998,354.67,33.918924,-84.279055,33.919021,-84.27899,33.918924,-84.279055,243.32999999999998,0.7,0.2999999999999998,0.5,3.670000000000016
4259324,4355816,7.7,7.3,7.1,8.0,8.0,33.918954,-84.278982,33.918989,-84.279058,33.918927,-84.279062,33.918957,-84.279081,299,247,56.43,58.94,64.63,,299,242.57,355.43,33.918924,-84.279052,33.919019,-84.278988,33.918924,-84.279052,242.57,1.0,0.2999999999999998,0.7000000000000002,4.430000000000007
4259898,4356389,7.7,7.4,7.1,8.0,8.0,33.918954,-84.278982,33.918989,-84.279058,33.918927,-84.279062,33.918957,-84.279081,299,247,56.05,59.84,64.11,,299,242.95,355.05,33.918924,-84.279053,33.91902,-84.278989,33.918924,-84.279053,242.95,0.9,0.2999999999999998,0.5999999999999996,4.050000000000011
4260473,4356951,7.7,7.3,7.1,8.0,8.0,33.918954,-84.278982,33.918989,-84.279058,33.918927,-84.279062,33.918957,-84.279081,299,247,56.43,58.94,64.63,,299,242.57,355.43,33.918924,-84.279052,33.919019,-84.278988,33.918924,-84.279052,242.57,1.0,0.2999999999999998,0.7000000000000002,4.430000000000007
4261048,4357520,7.7,7.3,7.1,8.0,8.0,33.918954,-84.278982,33.918989,-84.279058,33.918927,-84.279062,33.918957,-84.279081,299,247,56.43,58.94,64.63,,299,242.57,355.43,33.918924,-84.279052,33.919019,-84.278988,33.918924,-84.279052,242.57,1.0,0.2999999999999998,0.7000000000000002,4.430000000000007
4261631,4358094,7.7,7.4,7.1,8.0,8.0,33.918954,-84.278982,33.918989,-84.279058,33.918927,-84.279062,33.918957,-84.279081,299,247,56.05,59.84,64.11,,299,242.95,355.05,33.918924,-84.279053,33.91902,-84.278989,33.918924,-84.279053,242.95,0.9,0.2999999999999998,0.5999999999999996,4.050000000000011
4262205,4358672,7.6,7.6,7.1,8.0,8.0,33.918954,-84.278982,33.918989,-84.279058,33.918927,-84.279062,33.918957,-84.279081,299,247,55.69,62.15,62.15,,299,243.31,354.69,33.918923,-84.279056,33.919022,-84.27899,33.918923,-84.279056,243.31,0.7,0.40000000000000036,0.40000000000000036,3.6899999999999977
4262784,4359246,7.6,7.5,7.1,8.0,8.0,33.918954,-84.278982,33.918989,-84.279058,33.918927,-84.279062,33.918957,-84.279081,299,247,56.09,61.24,62.67,,299,242.91,355.09000000000003,33.918923,-84.279054,33.919021,-84.278989,33.918923,-84.279054,242.91,0.9,0.40000000000000036,0.5,4.090000000000003
4263354,4359818,7.6,7.6,7.1,8.0,8.0,33.918954,-84.278982,33.918989,-84.279058,33.918927,-84.279062,33.918957,-84.279081,299,247,55.69,62.15,62.15,,299,243.31,354.69,33.918923,-84.279056,33.919022,-84.27899,33.918923,-84.279056,243.31,0.7,0.40000000000000036,0.40000000000000036,3.6899999999999977
4263929,4360392,4.2,7.6,7.1,8.0,8.0,33.918954,-84.278982,33.918989,-84.279058,33.918927,-84.279062,33.918957,-84.279081,299,247,66.96,80.06,32.98,,299,232.04000000000002,5.9599999999999795,33.918912,-84.279047,33.919022,-84.278973,33.918912,-84.279047,232.04000000000002,2.2,3.8,0.40000000000000036,14.95999999999998
4264499,4360960,7.6,7.5,7.1,8.0,8.0,33.918954,-84.278982,33.918989,-84.279058,33.918927,-84.279062,33.918957,-84.279081,299,247,56.09,61.24,62.67,,299,242.91,355.09000000000003,33.918923,-84.279054,33.919021,-84.278989,33.918923,-84.279054,242.91,0.9,0.40000000000000036,0.5,4.090000000000003
4265074,4361525,7.8,7.6,7.1,8.0,8.0,33.918954,-84.278982,33.918989,-84.279058,33.918927,-84.279062,33.918957,-84.279081,299,247,54.89,61.12,63.99,,299,244.11,353.89,33.918924,-84.279056,33.919022,-84.278991,33.918924,-84.279056,244.11,0.6,0.20000000000000018,0.40000000000000036,2.8899999999999864
4265650,4362099,7.6,7.5,7.1,8.0,8.0,33.918954,-84.278982,33.918989,-84.279058,33.918927,-84.279062,33.918957,-84.279081,299,247,56.09,61.24,62.67,,299,242.91,355.09000000000003,33.918923,-84.279054,33.919021,-84.278989,33.918923,-84.279054,242.91,0.9,0.40000000000000036,0.5,4.090000000000003
4266206,4362674,4.2,7.5,7.1,8.0,8.0,33.918954,-84.278982,33.918989,-84.279058,33.918927,-84.279062,33.918957,-84.279081,299,247,68.12,78.59,33.29,,299,230.88,7.1200000000000045,33.918911,-84.279045,33.919021,-84.278972,33.918911,-84.279045,230.88,2.4,3.8,0.5,16.120000000000005
4266784,4363246,7.8,7.3,7.1,8.0,8.0,33.918954,-84.278982,33.918989,-84.279058,33.918927,-84.279062,33.918957,-84.279081,299,247,55.98,58.45,65.58,,299,243.02,354.98,33.918924,-84.279053,33.919019,-84.278989,33.918924,-84.279053,243.02,0.9,0.20000000000000018,0.7000000000000002,3.9799999999999898
4267355,4363818,7.8,7.3,7.1,8.0,8.0,33.918954,-84.278982,33.918989,-84.279058,33.918927,-84.279062,33.918957,-84.279081,299,247,55.98,58.45,65.58,,299,243.02,354.98,33.918924,-84.279053,33.919019,-84.278989,33.918924,-84.279053,243.02,0.9,0.20000000000000018,0.7000000000000002,3.9799999999999898
4267917,4364393,7.5,8.1,7.1,8.0,8.0,33.918954,-84.278982,33.918989,-84.279058,33.918927,-84.279062,33.918957,-84.279081,299,247,53.98,67.33,58.69,,299,245.02,352.98,33.918923,-84.279062,33.919026,-84.278993,33.918923,-84.279062,245.02,0.4,0.5,0.09999999999999964,1.9799999999999898
4268492,4364963,7.9,7.9,7.1,8.0,8.0,33.918954,-84.278982,33.918989,-84.279058,33.918927,-84.279062,33.918957,-84.279081,299,247,53.41,63.3,63.3,,299,245.59,352.40999999999997,33.918925,-84.27906,33.919024,-84.278993,33.918925,-84.27906,245.59,0.3,0.09999999999999964,0.09999999999999964,1.4099999999999966
4269068,4365537,7.9,7.5,7.1,8.0,8.0,33.918954,-84.278982,33.918989,-84.279058,33.918927,-84.279062,33.918957,-84.279081,299,247,54.83,59.72,65.45,,299,244.17000000000002,353.83,33.918925,-84.279055,33.919021,-84.278991,33.918925,-84.279055,244.17000000000002,0.7,0.09999999999999964,0.5,2.829999999999984
4269639,4366103,7.8,7.7,7.1,8.0,8.0,33.918954,-84.278982,33.918989,-84.279058,33.918927,-84.279062,33.918957,-84.279081,299,247,54.52,62.02,63.46,,299,244.48,353.52,33.918924,-84.279057,33.919023,-84.278991,33.918924,-84.279057,244.48,0.6,0.20000000000000018,0.2999999999999998,2.5200000000000102
4270214,4366679,7.4,7.8,7.1,8.0,8.0,33.918954,-84.278982,33.918989,-84.279058,33.918927,-84.279062,33.918957,-84.279081,299,247,55.62,65.05,59.33,,299,243.38,354.62,33.918923,-84.279058,33.919024,-84.27899,33.918923,-84.279058,243.38,0.6,0.5999999999999996,0.20000000000000018,3.6200000000000045
4270792,4367227,7.6,7.8,7.1,8.0,8.0,33.918954,-84.278982,33.918989,-84.279058,33.918927,-84.279062,33.918957,-84.279081,299,247,54.89,63.99,61.12,,299,244.11,353.89,33.918923,-84.279058,33.919024,-84.278991,33.918923,-84.279058,244.11,0.6,0.40000000000000036,0.20000000000000018,2.8899999999999864
